name,address,zipCode,biz_id,rating,review_count
Taste Garden Chinese Restaurant,1418 W Girard Ave,19130,taste-garden-philadelphia,2.5,5
TASTE KING,10763  Bustleton Ave,19116,taste-king-restaurant-philadelphia,3.5,35
Taste of Africa,6518  Woodland Ave  1,19142,taste-africa-philadelphia,4.0,5
Taste Of Asia,2515  Island Ave  1,19153,taste-of-asia-philadelphia,4.0,15
Taste Queen,9347  Krewstown Rd,19115,taste-queen-chinese-restaurant-philadelphia,4.0,36
Tasties Soul Food,5241  Germantown Ave,19140,tasties-philadelphia-3,3.0,16
Tasties Soul Food Restaurant,1214 N 52nd St,19131,tasties-philadelphia-2,2.5,33
Tasty Place,143 N 11th St,19107,tasty-place-philadelphia,4.0,99
TaTa Cafe,7201  Germantown Ave,19118,tata-cafe-philadelphia,4.5,6
Tates Good Food Restaurant,8419  Torresdale Ave,19136,tates-good-food-restaurant-philadelphia,4.0,40
Tattooed Mom's,530  South St,19147,tattooed-mom-philadelphia,4.0,438
Tavern 222,222  South St   1st Floor,19147,tavern-222-philadelphia,3.5,35
Tavern on Broad,200 S Broad St   R17,19102,tavern-on-broad-philadelphia,2.5,191
Tavern on Camac,243 S Camac St,19107,tavern-on-camac-philadelphia,4.0,94
Tavern on the Hill,8636  Germantown Ave,19118,tavern-on-the-hill-philadelphia,4.0,100
Taylor's Cafe,6144  Ridge Ave,19128,taylors-cafe-philadelphia,4.0,84
TBaar,2842  Saint Vincent St,19149,tbaar-philadelphia-philadelphia,5.0,6
Teassert Bar,227 N 10th St,19107,teassert-bar-philadelphia,4.0,80
Temple Rainbow Restaurant,2156 N Broad St,19121,temple-rainbow-philadelphia,3.5,8
Temple Star Restaurant,1412  Diamond St,19121,temple-star-philadelphia,3.0,9
Ten Stone,2063  South St,19146,ten-stone-bar-and-restaurant-philadelphia,3.0,263
Ten Thousand Villages,1122  Walnut St,19107,ten-thousand-villages-philadelphia,4.5,22
Terakawa Ramen,204 N 09th St,19107,terakawa-ramen-philadelphia,4.0,765
Termini Bros Bakery,1538  Packer Ave,19145,termini-bros-bakery-philadelphia-3,4.5,18
Terryin Restaurant,358  Snyder Ave,19148,terryin-philadelphia-2,4.0,108
Texas Weiner,3963  Lancaster Ave,19104,texas-wiener-philadelphia-2,4.5,16
Texas Wieners,1426  Snyder Ave,19145,texas-wieners-philadelphia,4.0,44
TGI Friday,1776  Benjamin Franklin Pkwy   Tgif,19103,tgi-fridays-philadephia,2.0,108
Thai Singha House,3900  Chestnut St,19104,thai-singha-house-philadelphia-2,4.0,48
Thai Square Restaurant,2521  Christian St,19146,thai-square-restaurant-philadelphia-2,4.0,76
Thang Long Noodle Restaurant,2536  Kensington Ave,19125,thang-long-restaurant-philadelphia,4.0,77
The  Mann Theater,5201  Parkside Ave,19131,the-mann-center-philadelphia-2,4.0,120
The Abbaye,637 N 03rd St,19123,the-abbaye-philadelphia,4.0,269
The Acorn Club,1519  Locust St,19102,the-acorn-club-philadelphia,4.0,1
The Baker's Jar,625 S 16th St,19146,the-bakers-jar-philadelphia,4.0,60
The Bards Irish Restaurant,2013  Walnut St,19103,the-bards-philadelphia,3.5,156
The Bean Cafe,615  South St,19147,the-bean-cafe-philadelphia,3.5,82
The black cat tavern on 12th,2654 S 12th St,19148,the-black-cat-tavern-on-12th-philadelphia-2,4.5,6
The Blarney Stone,3929  Sansom St,19104,the-blarney-stone-philadelphia-2,3.5,38
The Boyler Room,328  South St,19147,the-boyler-room-philadelphia,4.0,49
The Breakfast Boutique,6830  Ogontz Ave  #1,19138,the-breakfast-boutique-philadelphia,4.0,85
The Cambridge,1508  South St,19146,the-cambridge-philadelphia,3.5,269
The Capital Grille,1338  Chestnut St   Capital Grille,19107,the-capital-grille-philadelphia,4.0,439
The Corner Foodery,1710  Sansom St,19103,the-foodery-rittenhouse-philadelphia,4.0,186
The Dining Car,8826  Frankford Ave,19136,the-dining-car-and-market-philadelphia,3.5,133
The Dive,947 E Passyunk Ave,19147,the-dive-bar-philadelphia,4.0,119
The Druid's Keep,149  Brown St,19123,the-druids-keep-philadelphia,4.0,48
The Dutch,1527 S 4th St,19147,the-dutch-philadelphia,4.5,90
The Farmacy Rx,4443  Spruce St,19104,the-farmacy-philadelphia,3.5,152
The Fat Ham,3131  Walnut St,19104,the-fat-ham-philadelphia,4.0,278
The Flower Cafe,48  Maplewood Mall,19144,the-flower-cafe-at-lindas-philadelphia,5.0,7
The Franklin Fountain,116  Market St,19106,the-franklin-fountain-philadelphia,4.0,1389
The Fresh Grocer,4001  Walnut St,19104,the-fresh-grocer-philadelphia,2.0,168
The Frosted Fox Cake Shop,6511  Germantown Ave,19144,the-frosted-fox-cake-shop-philadelphia,5.0,22
The Gold Standard Cafe,4800  Baltimore Ave,19143,the-gold-standard-cafe-philadelphia,3.0,245
The Good King Tavern,614 S 7th St,19147,the-good-king-tavern-philadelphia,4.0,245
The Green Line Cafe,4239  Baltimore Ave,19104,the-green-line-cafe-philadelphia,3.5,162
The Grey Lodge Pub,6235  Frankford Ave,19135,the-grey-lodge-pub-philadelphia,4.0,132
The Handle Bar,1102  Frankford Ave,19125,the-handle-bar-philadelphia-2,3.5,30
The Headhouse,122  Lombard St,19147,the-headhouse-cafe-philadelphia,2.5,28
The Igloo,1514  Frankford Ave,19125,the-igloo-philadelphia-3,4.5,13
The Industry,1401 E Moyamensing Ave,19147,the-industry-philadelphia-2,3.5,254
The Juice Merchant,4330  Main St,19127,the-juice-merchant-philadelphia,3.5,25
The Juice Room,7127  Germantown Ave,19119,the-juice-room-philadelphia-2,4.5,36
The Lite Choice,135  South St,19147,the-lite-choice-philadelphia,3.5,23
The Little Bird Cafe,517 S 5th St,19147,the-little-bird-bakery-and-cafe-philadelphia,4.0,12
The Monkey & The Elephant,2831 W Girard Ave,19130,the-monkey-and-the-elephant-philadelphia-3,4.5,36
The Monkey Club,2101 E York St,19125,the-monkey-club-philadelphia,4.5,5
The Nut Hut,1873  Frankford Ave,19125,the-nut-hut-saloon-philadelphia,3.5,7
The Parish Pub,3510  Cottman Ave,19149,the-parish-pub-philadelphia,3.5,4
The Pickled Heron,2218  Frankford Ave,19125,the-pickled-heron-philadelphia-2,4.0,120
The Pizza Place,1648 S 7th St,19148,the-pizza-place-philadelphia,2.5,29
The Prime Rib,1701  Locust St   TR,19103,the-prime-rib-philadelphia,3.5,183
The Pub On Passyunk East,1501 E Passyunk Ave,19147,the-pub-on-passyunk-east-philadelphia,4.0,393
The Racquet Club,215 S 16th St,19102,the-racquet-club-of-philadelphia-philadelphia,4.5,18
The Sidecar,2201  Christian St,19146,the-sidecar-bar-and-grille-philadelphia,4.0,538
The Snack Shop,2601 E Norris St,19125,the-snack-shop-philadelphia-3,3.5,12
The Spot at Rittenhouse,272 S 20th St,19103,the-spot-philadelphia-2,3.0,74
The Sweet Life Bakeshop,740  South St,19147,the-sweet-life-bakeshop-philadelphia-3,5.0,124
The Taggart House,9961  Frankford Ave,19114,the-taggart-house-philadelphia,5.0,5
The Victoria Freehouse,10 S Front St,19106,the-victoria-freehouse-philadelphia,4.0,159
The Vitamin Shoppe,1701  Chestnut St,19103,the-vitamin-shoppe-philadelphia,3.5,11
The West Wing,4638 N 05th St,19140,the-west-wing-philadelphia,5.0,2
The Wild Burrito,2015 E Moyamensing Ave,19148,the-wild-burrito-philadelphia-2,3.5,28
The Yachtsman,1444  Frankford Ave,19125,the-yachtsman-philadelphia-2,3.5,75
Theatre of Living Arts,334  South St,19147,theater-of-the-living-arts-philadelphia,3.5,154
Three Countries Pizzeria,1626  Dickinson St,19146,three-countries-pizzeria-philadelphia,3.0,3
Three Monkeys Cafe,9645  James St,19114,three-monkeys-cafe-philadelphia,3.5,199
Thriftway,2497  Aramingo Ave,19125,port-richmond-thriftway-market-philadelphia,3.0,47
Throwbaxx Bar & Grille,6800  Ridge Ave,19128,throwbaxx-bar-and-grille-philadelphia,4.0,3
Thunderbird Lanes,5830  Castor Ave,19149,thunderbird-lanes-philadelphia-2,4.0,7
Ti Penso,2108  South St,19146,ti-penso-philadelphia,4.0,45
Tierra Colombiana,4535 N 05th St,19140,tierra-colombiana-philadelphia-4,4.0,257
Tiffany Diner,9010  Roosevelt Blvd,19115,tiffany-diner-philadelphia,3.0,96
TIFFIN,7105  Emlen St,19119,tiffin-philadelphia-4,3.0,132
Tiffin Bistro,1100  Federal St,null,tiffin-bistro-philadelphia,3.0,98
TIME,1315  Sansom St,19107,time-philadelphia,3.5,406
Ting Wong Restaurant,138 N 10th St,19107,ting-wong-restaurant-philadelphia,4.0,222
Tio Flores,1600  South St,19146,tio-flores-philadelphia,3.5,73
Tio Pepe,6618  Castor Ave   1,19149,tio-pepe-restaurant-and-bar-philadelphia,4.5,36
Tir Na Nog,1600  Arch St FLOOR 1 Irish Pub,19103,tir-na-nog-bar-and-grill-philadelphia,3.0,173
To-Yo Japanese Restaurant,13032  Bustleton Ave   1,19116,to-yo-japanese-restaurant-philadelphia,4.0,28
Toast,1201  Spruce St,19107,toast-philadelphia,3.0,190
Tokyo Mandarin,7030  Castor Ave,19149,tokyo-mandarin-philadelphia,4.0,72
Tokyo Sushi,1701  JFK Blvd   Concourse,19103,tokyo-sushi-and-catering-philadelphia,2.5,21
Toll Man Joe's,26 E Oregon Ave,19148,toll-man-joes-philadelphia,5.0,9
Tommy's Restaurant,465 E Girard Ave,19125,tommies-restaurant-philadelphia,2.5,9
Tony Luke's Manayunk,4307  Main St,19127,tony-lukes-philadelphia-7,3.0,59
Tony Luke's Mayfair,6716  Frankford Ave,19135,tony-lukes-philadelphia-8,2.5,17
Tony Roni's Pizza,4504  City Ave   A,19131,tony-ronis-philadelphia-2,3.5,25
Tony's Old Philly Style,39 E Oregon Ave,19148,tony-lukes-philadelphia-9,4.0,1292
Tony's Pizza,3128  Belgrade St,19134,tonys-pizzeria-philadelphia,3.5,14
Tony's Restaurant,17 S 21st St,19103,tonys-restaurant-philadelphia-2,3.0,5
Top Taste,40 N 52nd St,19139,top-taste-philadelphia,4.0,21
"Tortas Frontera, The Arch",3601  Locust Walk,19104,tortas-frontera-philadelphia,3.0,43
Toto's,6555  Greene St,19119,totos-pizzeria-philadelphia,3.0,97
Towey's Tavern,7829  Germantown Ave,19118,toweys-tavern-philadelphia,3.5,10
Town Food Market,428 S 13th St,19147,town-food-market-philadelphia,3.5,17
Towne Pizza,1900  Pine St,19103,towne-pizza-sub-shop-philadelphia,3.0,20
Townsend,1623 E passyunk Ave,19148,townsend-philadelphia,4.5,133
Toyotomi Sushi Bar & Asian Cuisine,1627 W Ritner St,19145,toyotomi-sushi-bar-and-asian-cuisine-philadelphia-2,4.5,17
Trader Joe's,2121  Market St,19103,trader-joes-philadelphia,4.0,414
Traditional Szechuan,935  Arch St,19107,traditional-szechuan-philadelphia,3.0,47
Tranzillis Real Italian,5901  Belfield Ave,19144,tranzilli-real-italian-water-ice-philadelphia,4.5,14
Trattoria Moma,7131  Germantown Ave,19119,trattoria-moma-philadelphia,4.0,55
Travinia Italian Kitchen,1000  Frankford Ave,19125,travinia-philadelphia-3,3.0,23
Tre Scalini,1915 E Passunk Ave,19148,tre-scalini-ristorante-philadelphia,3.5,109
Tredici,114 S 13th St,19107,tredici-enoteca-philadelphia,4.0,130
Tria,1137  Spruce St,19107,tria-cafe-wash-west-philadelphia-2,4.5,643
Tria Cafe,123 S 18th St,19103,tria-cafe-rittenhouse-philadelphia-2,4.5,735
Tria Fitler Square,2227  Pine St,19103,tria-cafe-fitler-square-philadelphia,4.5,69
Tria Taproom,2005  Walnut St,19103,tria-taproom-philadelphia,4.5,239
Triangle Tavern,1338 S 10th St,19147,triangle-tavern-philadelphia-2,4.0,109
Tribe Cafe,2310 N Broad St,19132,tribe-cafe-philadelphia,3.5,7
Trilogy,601  Spring Garden St,19123,trilogy-nightclub-and-hookah-lounge-philadelphia,3.0,19
Trinity Play GROUP,2212  Spruce St,19103,trinity-playgroup-philadelphia,3.0,4
Trio,5548  Wayne Ave,19144,trio-breakfast-and-lunch-philadelphia,3.5,19
Trios Trattoria,342 W Girard Ave,19123,trios-fresh-italian-philadelphia,4.0,143
Trolley Car Diner,7619  Germantown Ave,19119,trolley-car-diner-philadelphia-3,3.5,255
Trolley Car Ice Cream Shoppe,7619  Germantown Ave   ice cream,19119,trolley-car-diner-philadelphia-3,3.5,255
Tropical Smoothie Cafe,1600 N Broad St STE 4,19121,tropical-smoothie-cafe-philadelphia-3,4.0,14
Tsuki Sushi,2135  Walnut St,19103,tsuki-sushi-philadelphia,3.5,103
Tuscani Ristorante,2418  Rhawn St,19152,tuscany-ristorante-philadelphia,3.5,36
Twisted Tail,509 S 2nd St,19147,the-twisted-tail-philadelphia,4.0,320
U Bar,1220  Locust St,19107,u-bar-philadelphia,3.5,29
Ultimo Coffee,2149  Catharine St,19146,ultimo-coffee-philadelphia,4.0,128
UMAI,533 N 22nd St,19130,umai-umai-philadelphia,4.5,276
UMAI ROYAL,727  Walnut St,19106,umai-royal-philadelphia,3.0,39
Uncle Nick's Pizza,2825 W Girard Ave,19130,uncle-nicks-pizza-philadelphia,4.5,41
Uncle Oogie's East,36 E Snyder Ave,19148,uncle-oogies-philadelphia-3,3.0,26
Uncle Oogie's Pizzeria,2119 W Oregon Ave,19145,uncle-oogies-philadelphia,3.0,64
Uncle Tomy's,1653 S 27th St,19145,uncle-tomys-philadelphia,3.0,17
Uncle's Backyard,11903  Bustleton Ave,19116,uncles-backyard-philadelphia,3.0,2
Under Dogs,132 S 17th St,19103,underdogs-philadelphia,3.5,262
Union League,140 S Broad St,19102,union-league-of-philadelphia-philadelphia,4.0,58
Union Taco,4229  Main St,19127,union-taco-philadelphia-3,3.5,122
Union Tap,2711  Comly Rd,19154,the-union-tap-philadelphia-2,4.0,10
Union Transfer,1026  Spring Garden St,19123,union-transfer-philadelphia,4.5,253
United  Artists Main Street Theatre 6,3720  Main St,19127,united-artists-main-street-theatre-6-manayunk,2.5,43
Uptown BBQ Grill,8010  Ogontz Ave,19150,uptown-bbq-and-grill-philadelphia,3.0,14
Urban  Saloon,2120  Fairmount Ave   ---,19130,urban-saloon-philadelphia-2,3.0,208
Urban Eatery,3400  Lancaster Ave,19104,urban-eatery-philadelphia,2.5,4
Uzbekistan Restaurant,12012  Bustleton Ave,19116,chaikhana-uzbekistan-philadelphia,4.0,166
Uzu,104  Market St,19106,uzu-sushi-philadelphia-2,4.0,87
V Street,126 S 19th St,19103,v-street-philadelphia,4.5,355
Valanni,1229  Spruce St,19107,valanni-philadelphia,3.5,680
Varallo Brothers Pasticceria Bakery,1639 S 10th St,19148,varallo-brothers-bakery-philadelphia,4.5,59
Varga,941  Spruce St,19107,varga-bar-philadelphia,3.5,536
Vedge,1221  Locust St,19107,vedge-philadelphia,4.5,937
Vegan Tree,742  South St,19147,vegan-tree-philadelphia,4.0,140
Veggie Lovers,225 N 11th St,19107,veggie-lovers-philadelphia,4.0,116
Veggie Trex Deli,127 N 15TH St,19102,veggie-t-rex-deli-philadelphia,5.0,5
Venetian Social Club,8030  Germantown Ave,19118,venetian-social-club-philadelphia,3.5,2
Verdi's Pizza & Grill,2151 S 22nd St,19145,verdis-pizza-and-grill-philadelphia,2.0,6
Vernie's Soul Food,1800 W Eleanor St,19141,vernies-soul-food-philadelphia,3.5,5
Verree Express Pizza,7959  Verree Rd,19111,verree-express-pizza-philadelphia,3.5,10
Vesper,223 S Sydenham St,19102,vesper-philadelphia,4.0,74
Vetri Demonstration Kitchen,1312  Spruce St   2nd Fl.,19107,vetri-philadelphia,4.5,326
Vetri's,1312  Spruce St,19107,vetri-philadelphia,4.5,326
Via Napoli,2500  Welsh Rd,19152,via-napoli-philadelphia,3.5,73
Vic Sushi Bar,2035  Sansom St,19103,vic-sushi-bar-philadelphia,4.0,701
Victor Cafe,1303  Dickinson St,19147,victor-cafe-philadelphia,4.5,189
Victoria's Kitchen,7304  Ogontz Ave,19138,victorias-kitchen-philadelphia,3.0,69
Vietnam Cafe',816 S 47th St,19143,vietnam-cafe-philadelphia,4.0,242
Vietnam Palace,222 N 11th St,19107,vietnam-palace-philadelphia,4.0,133
Vietnam Restaurant,221 N 11th St,19107,vietnam-restaurant-philadelphia-2,4.0,339
Villagio Pizza and Restaurant,9233  Frankford Ave,19114,villagio-pizza-philadelphia,2.5,17
Villari Brothers Bakery,2134 S 10th St,19148,villari-brothers-bakery-philadelphia-2,5.0,17
Vince's Pizzeria,2550  Grant Ave,19114,vinces-pizzeria-philadelphia,4.0,101
Vincent's Pizza,6452  Lansdowne Ave,19151,vincents-pizza-philadelphia,4.5,21
Vincenzo's Deli,1626 S 09th St,19148,vincenzos-deli-philadelphia,4.5,23
Vineyards,847 N 16th St,19130,vineyards-cafe-philadelphia,5.0,83
Vintage,129 S 13th St,19107,vintage-wine-bar-philadelphia,4.0,303
Vivaldi Restaurant,2920 N 5th St,19133,vivaldi-restaurant-philadelphia,3.0,2
Vivi Bubble Tea,145 N 10th St,19107,vivi-bubble-tea-philadelphia-5,4.0,96
Voltage Lounge,421 N 07th St,19123,voltage-lounge-philadelphia-8,3.0,29
Wadsworth Pizza,1523 E Wadsworth Ave,19150,wadsworth-pizzeria-philadelphia,2.0,10
Waffles and Wedges,1511  Pine St,19102,waffles-and-wedges-philadelphia,3.5,85
Wahlburgers Philly,1033 N 02nd St,19123,wahlburgers-philadelphia,3.0,60
Wahoo's Tacos and More,3180  Chestnut St,19104,wahoos-fish-taco-philadelphia,3.5,60
Walnut Street Theatre,825  Walnut St,19107,walnut-street-theatre-philadelphia,4.0,81
Warmdaddy's,1400 S Columbus Blvd   #3,19147,warmdaddys-philadelphia,3.0,250
Wasabi Sushi Japanese Restaurant,724  Red Lion Rd,19115,wasabi-philadelphia,4.0,30
Water Front Gourmet Cafe' & Deli,5 N Christopher Columbus Blvd  7A,19106,waterfront-gourmet-cafe-and-deli-philadelphia-2,4.0,15
Watkins Drinkery Restaurant,1712 S 10th St,19148,watkins-drinkery-philadelphia,4.0,126
Watusi Pub,4600  Walnut St,19139,watutsi-pub-philadelphia,2.5,3
Wawa Store #55,3604  Chestnut St,19104,wawa-food-markets-philadelphia-10,3.5,44
Wazobia Restaurant & Groceries,616 N 11th St  1,19123,wazobia-restaurant-philadelphia,4.0,11
Weavers Way,559 W Carpenter Ln,19119,weavers-way-co-op-philadelphia-3,4.0,42
Weavers Way,8424  Germantown Ave,19118,weavers-way-co-op-philadelphia-2,4.0,37
Wedge & Fig,160 N 03rd St,19106,wedge-fig-philadelphia-2,4.0,394
Wendy's,5901  Ridge Ave,19128,wendys-philadelphia-38,2.0,6
West Philadelphia YMCA,5120  Chestnut St   Gym,19139,west-philadelphia-ymca-philadelphia-2,3.0,14
West Tavern,1440  Callowhill St,19130,west-tavern-philadelphia,3.0,59
Westin Hotel of Philadelphia,99 S 17th St,19103,the-westin-philadelphia-philadelphia,3.5,171
Whetstone,700 S 5th St,19147,whetstone-tavern-philadelphia,3.5,95
Whipped Bakeshop,636  Belgrade St,19125,whipped-bakeshop-philadelphia,4.5,152
White Dog Cafe,3420  Sansom St,19104,white-dog-cafe-philadelphia-2,3.5,701
Whole Foods Mkt,929  South St,19147,whole-foods-market-philadelphia-4,3.5,219
Will BYOB,1911 E Passyunk Ave,19148,will-byob-philadelphia,4.0,175
Willkay's Water Ice & Ice Cream,2501  Island Ave,19153,willkays-ice-cream-philadelphia,4.0,4
Wilson's Blue Ribbon Meats,2325 E Venango St,19134,wilson-famous-blue-ribbon-meats-philadelphia-2,3.0,5
Win Win Coffee Bar,931  Spring Garden St,19123,win-win-coffee-bar-philadelphia-2,4.5,46
Wing Shop,7109  Frankford Ave,19136,wing-shop-philadelphia,3.0,16
Wing Stop,2118  Cottman Ave,19149,wingstop-philadelphia-4,3.0,18
Wing Stop,3855  Aramingo Ave,19134,wingstop-philadelphia-5,3.5,4
Wings To Go,6001  Ridge Ave,19128,wings-to-go-roxborough-philadelphia,2.5,16
Winnie's Le Bus Restaurant,4266  Main St,19127,winnies-lebus-manayunk-philadelphia,3.5,326
Winterfell Dessert,32 S 40th St,19104,winterfell-dessert-philadelphia,4.5,68
Wishbone,4034  Walnut St,19104,wishbone-philadelphia,3.5,120
Wit or Witout,9970  Roosevelt Blvd,19115,wit-or-witout-philly-cheesesteaks-philadelphia,2.5,43
Wokano Chinese Cuisine,1100  Washington Ave   C,19147,wokano-philadelphia,3.0,89
Wokworks,1935  Chestnut St,19103,wokworks-philadelphia,4.0,176
Wong Wong Restaurant,941  Race St,19107,wong-wong-philadelphia,3.5,126
Woody's Pub,202 S 13th St,19107,woodys-philadelphia,3.5,207
Woolly Mammoth,430  South St,19147,woolly-mammoth-philadelphia,3.5,56
World Cafe Live,3025  Walnut St,19104,world-cafe-live-philadelphia,4.0,283
Wow Wings,6320  Stenton Ave,19138,wow-wings-philadelphia,3.0,9
Wrap Shack on the Square,120 S 18th St,19103,wrap-shack-philadelphia,3.5,218
Wursthaus,51 N 12th St,19107,wursthaus-schmitz-philadelphia,4.0,46
Wyndham,400  Arch St,19106,wyndham-philadelphia-historic-district-philadelphia,3.0,106
Xenos Candy & Gifts,231  Chestnut St,19106,xenos-candy-n-gifts-philadelphia-2,4.0,41
Xiandu,1119  Walnut St,19107,xiandu-thai-philadelphia,4.5,287
Xing Wang Restaurant,1844  Christian St,19146,xing-wang-philadelphia,2.5,2
Xochitl,408 S 2nd St,19147,xochitl-philadelphia,3.5,363
Yakitori Boy,211 N 11th St,19107,yakitori-boy-philadelphia,3.5,539
Yamitsuki,1028  Arch St,19107,yamitsuki-ramen-philadelphia,4.0,109
Yanako,4255  Main St,19127,yanako-philadelphia,4.0,156
Yellow Juice Bar,2046  Sansom St LOWR,19103,yellow-juice-bar-philadelphia,4.0,75
Yellowtail Restaurant Inc.,1218  Pine St,19107,yellowtail-philadelphia,4.0,83
YMCA- Christian Branch,1724  Christian St,19146,christian-street-branch-ymca-philadelphia,4.0,17
YMCA- Northeast,11088  Knights Rd   Daycare,19154,northeast-family-branch-ymca-philadelphia,3.5,3
Yogorino,233 S 20th St,19103,yogorino-philadelphia,4.0,350
York Street Tavern,2501 E York St,19125,goodtime-tavern-philadelphia,5.0,2
You Ring We Bring,2256 E Tioga St,19134,you-ring-we-bring-philadelphia,3.0,13
Youma African Cuisine,4519  Baltimore Ave,19143,youma-philadelphia,4.0,19
Yu Hsiang Garden,7630  Germantown Ave,19118,yu-hsiang-garden-philadelphia,3.5,35
Yum Yum Deli,2031 E Huntingdon St,19125,yum-yum-deli-philadelphia,5.0,1
Yummy Pizza,2  Penn Center Plz,19102,yummy-pizza-philadelphia,4.0,14
Yummy Yummy,52 N 10th St,19107,yummy-yummy-philadelphia,4.0,88
Yummy Yummy Bakery,111 S Independence Mall St,19106,yummy-yummy-bakery-philadelphia,4.5,4
Zahav,237  St James Pl,19106,zahav-philadelphia,4.5,1725
Zaika Indo-Pak Restaurant & Halal Meat Shop,2481  Grant Ave,19114,zaika-philadelphia,4.5,115
